,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10
theta_283,0.3206541524033018,0.18633839369951394,0.2922701671817669,0.02861421183998241,-0.050542153742894586,0.21296474184566508,-0.08288845114504363,-0.06480643551625163,0.07633715747365756,0.34645209299868096
theta_284,0.24944096959638026,-0.08826762262907435,-0.1117405910093369,0.002463073722952735,0.17504949091074307,-0.2628048777839469,-0.27873883493960655,-0.08297747727777166,-0.046469586839809805,0.030159179379124604
theta_285,-0.09775778399477073,-0.21012882457348595,0.14396053456510222,0.005250069948751074,-0.07649952657297354,-0.12602055413721727,0.020277213460336254,-0.13377962550995884,-0.03036264639261079,0.10091046715971987
theta_286,-0.30980237903608615,-0.11715447986510391,-0.053947891333927286,-0.08748385131822144,-0.02780258662617682,-0.4997639088071592,-0.16782851390601639,-0.24905333022786397,-0.013295416233817412,-0.09545552910707135
theta_287,-0.33508720515569895,-0.24876225951260697,0.08136404057550012,-0.10018215426999195,-0.05687222446674743,-0.4297875450150539,-0.07377097687358991,0.1493674534028431,-0.217983396838107,-0.19057067047722956
theta_288,0.045059470667638615,-0.10112969098380126,-0.17635168664391146,0.05441817177871823,-0.08860564394803469,-0.13249392172138508,-0.027170088984366073,-0.12589258866284764,0.007190465340565621,0.11199143708271347
theta_289,-0.18054246188210504,-0.07828547837901072,-0.3037134152772021,0.05271119201589672,-0.060539024184220844,-0.16202735517425165,0.0006160186606659096,-0.21492743035956352,0.13019345311497846,0.26156901084338535
theta_290,-0.2628173170724398,-0.25029430730456587,0.003295851059974694,-0.04919175981336775,-0.07152838824051051,0.13067174867688164,0.2347834789155083,0.10344749874759322,-0.20851845829314328,0.21790769389056824
theta_291,-0.1682838432501017,-0.20100452511444902,-0.03520109764154876,-0.19838811204939003,-0.21811636060005074,-0.022484056368258985,-0.21450367615285665,-0.29820927302255795,-0.2119180171755426,0.24814254569861469
theta_292,-0.1958378326287977,-0.239917032352691,0.0929357931393247,0.07146314800645588,0.08824011335178769,0.23635639851363802,-0.2765753123934808,-0.2734369800269533,-0.2505806581703523,0.0736412986173464
theta_293,0.12387860976754851,0.19707734375340907,-0.15124640366985326,-0.3660948858938308,0.17482042769739345,0.2096145942222142,0.048511155073118366,-0.3299300214754075,-0.37543295189319303,-0.1622148769429376
theta_294,-0.0011219898700679822,0.07648654426132298,0.14491984530543672,-0.07824495473060904,0.008456480250753762,0.11876409409727966,-0.14273298891192804,-0.3070023990063036,0.02495095561367499,-0.1599549542870792
theta_295,-0.1509925563420996,0.3374443215620478,-0.1480554459465757,0.17615052405921536,-0.19803209066879834,0.18107234882281215,-0.1284830607857893,-0.08889168027816938,-0.06107995538984186,0.027729119849272135
theta_296,0.36372221514559444,0.06819722318041262,0.2593185624966354,-0.051735290932428964,0.19921716449751287,0.2157652897784474,0.0022827405265149325,0.11958837670018806,0.3257625031175404,-0.0858426032730561
theta_297,0.03669262274509346,0.2683719916228138,0.07610342044003904,0.16601377137118872,0.11009589481963099,0.3665407745148943,0.36492259701802116,0.4296073929864829,0.4711445300491676,0.30296476887789203
theta_298,0.0029467462633075104,0.43033851915943894,-0.011394412287301628,0.41727795910132404,0.36280172046135856,0.3648140857728775,0.25191065596175294,0.11832944799919766,0.3249402668529049,0.33746167376442965
theta_299,0.0653404743545833,0.10865569271605374,0.35954728654177287,0.24188460632384118,0.015254222454355168,0.41915035861689454,0.09429390810904943,0.1751838275114755,0.18265636983352457,-0.0002195673768124965
theta_300,0.41280043746115297,0.41053050095348403,0.4645600263508118,0.2732624235005027,0.4021151044820637,0.47533081113361325,0.4461592635697066,0.061028419624256425,0.4681660222896385,0.28629511924870754
theta_301,0.17928371014455352,0.14381015751485426,0.20914459294196852,0.3095458952445319,0.46350768985220964,0.15455925836797818,0.14651723865261235,0.08877600413796674,0.2619179341657953,0.2485390273710666
theta_302,0.3889129039536432,0.22551528120390865,0.41630538610095386,0.11303944861040412,0.28443007208188237,0.02737051889440054,0.09691419986140047,0.31184636073472155,0.09257538563516544,0.09451832410661982
theta_303,0.08589462809802821,0.07528234517363058,-0.06606304479833203,0.31297380812347897,0.43029909322251547,0.14598359000224836,0.29673443769525926,0.3695547535407202,0.16684191381659638,0.3969447576853414
theta_304,0.3153241411443591,0.3075608925214152,0.11500566912551129,0.39029608692423756,0.3675843605368856,0.09040240147470344,-0.15306692974785893,0.18573117313842413,-0.02493676244693419,0.24453513728605236
theta_305,0.08212420048599445,0.02235878677841539,0.007749929596539209,0.2935632566415569,0.29368043948798206,-0.20592246083064986,-0.013458894349617223,0.03068428227172533,-0.13223980494106874,-0.004100188855504563
theta_306,0.09792321898514397,-0.08987770542752296,-0.20879714337003097,0.08316963104894992,-0.0817497733765545,0.014986954494001866,0.04990980678316373,0.16374023465463253,0.13872768626651225,0.24372782302389207
theta_307,0.06022347395741078,0.008210710361986765,-0.11867496134416264,-0.06623199753324033,-0.0134334036234681,-0.17464191403485865,0.2545162628118651,0.01285406233309462,-0.13715446086834163,0.34739177375071834
theta_308,0.08551291810662709,0.21192345830528675,-0.25743133137656293,-0.1695768825048924,-0.31854713327729,-0.18422444869625598,0.11587460505000367,-0.04212300119832626,0.2514768599517071,-0.011649350051550437
theta_309,-0.01614548192910458,0.0666761467263069,-0.2333074570751526,0.03628745655943166,0.008004534347082887,0.2325039908658325,0.030521135250792072,0.016149181765734707,0.2337289161418523,-0.003038304303615995
theta_310,0.09870748030618409,-0.17627696506604545,-0.16882468132176906,-0.13453523873182915,-0.1718974728698047,0.3365444939778949,-0.17914870089101456,0.16189706444881727,-0.2611070968121595,0.28851200897416496
theta_311,0.10169452449205972,0.24956435661456047,-0.24956867394466825,0.1687280791013182,-0.22654331280237572,0.2528677335479053,-0.049706070133497614,-0.055530361211063334,-0.0946783788445439,0.11831170446938745
theta_312,-0.03797941899735625,0.03986587416037158,-0.1383632417335928,0.09463922361484445,0.04157140116793843,-0.061927224961705246,-0.034292565040446796,-0.2690416631113777,0.16768872377119382,-0.07659607434047977
theta_313,-0.21699258454456036,-0.05912975749599851,-0.14211295462606457,0.17540552195614084,0.07295113871376474,-0.13981781889192413,-0.01088952857817066,0.08475257338828607,-0.08637629215197042,-0.01468860498239404
theta_314,0.0021844030204784992,0.23943249466905592,0.30069983258584265,0.12341994241210255,0.2840695603766958,0.21865742970797353,-0.16529061280317467,-0.08049062462361332,-0.024261150423039543,-0.09773024476698174
theta_315,0.15901072034738592,0.2511165614981812,0.07180393717208844,0.08619442260104603,0.263055500986483,0.09936988384302382,-0.022693676867117624,0.032830618560748884,0.06211754915078389,0.20465445855808187
theta_316,0.17139667820507734,0.413856118203534,0.2421532241018171,0.415828074119684,0.2956576044045726,0.2880713865555685,0.4177613641730903,0.14722483591851346,0.38976194185876617,0.04470329137265663
theta_317,0.11864093487087107,0.2927852457738379,0.3697868143327402,0.4402487157895589,0.20580789980010103,0.08887730698332102,0.20431890095126068,0.3046507771315683,0.4293621310909662,0.4289488224337907
theta_318,0.01626287383041322,0.12322646163882442,0.3047248331634007,0.23095915806645437,0.4649918039980227,0.3962633419498819,0.2611438206451099,0.061220692730134744,0.17504374230799233,0.2185787342252056
theta_319,0.47147388660862044,0.4566044340201078,0.39512181290091924,0.06278665531720458,0.23883267727793808,0.4899074905204843,0.4372832563423012,0.17745368460543456,0.3604430722122183,0.4014315394935628
theta_320,0.29684489676988995,0.3248132599379008,0.365494066285397,0.498152809485705,0.45470812429204316,0.4420108970516626,0.26775441929309757,0.1078798176174236,0.11423160734283531,0.4120562951732199
theta_321,0.4332570933144621,0.24742609130921575,0.021138651231578424,0.44658754444582816,0.21640165717489593,0.29202057891730515,0.48787822300781525,0.14712936071888721,0.49551807414215915,0.2466631399306426
theta_322,0.12496095702495355,0.1698910761019702,0.3992978489450226,0.15387030340909616,0.45311754017329675,0.32700538920727085,0.22837803984610958,0.32943310242413915,0.09628527993102275,0.050329940742489684
theta_323,0.23205725544353767,0.3990448626116166,0.1657941590389809,0.30535412145874524,0.2796561186766924,0.055991844634744665,0.39138206603608366,0.2604791169092664,0.28189937455655606,0.08871033920758814
theta_324,-0.04533472188410992,0.3319118225407883,0.017657323711242734,0.07141006797608987,0.3668756591175431,0.1342897568559909,0.2739711348158466,0.1506062739711661,0.2616960210300429,0.1108471279061111
theta_325,-0.09033062278344339,0.3494936309275923,0.31330780420508225,0.15897702865161417,0.40727938449999385,-0.13751992653760853,-0.10562526448676089,0.23056139897193245,-0.024631019062004492,-0.08220800348824496
theta_326,0.13677256697937673,0.005781130043970693,-0.17693746892052492,0.35191014954067074,0.1132292623561566,-0.022230508527131702,0.11680122964501853,0.38495761236346543,-0.022330815332181803,0.227471245764865
theta_327,0.19606989036996444,-0.0677993164770817,0.2428755867100145,0.08441666275377947,0.20342220279367274,0.2285607534291425,0.09804595630958517,0.2684329837119129,0.28515424764957303,0.233254180791313
theta_328,-0.010373006214932572,-0.16696634155815152,-0.07732349066407557,0.28973912471646995,-0.21076434745005662,0.1915417846328208,0.32052447368953185,0.32047118592730006,-0.09208190113120955,0.37596703282328237
theta_329,-0.0990522935408118,0.06492321293616712,0.2683216803104611,0.24999828958549697,0.14283912653294778,-0.0959707932624674,-0.08720147783104854,-0.15773884668233965,0.1561328814922119,0.23184352450762014
theta_330,-0.02175223309230725,0.15656796302149817,0.18482559170860374,0.07203810931094477,0.12272678479237055,0.15883368187087715,-0.13384703203022674,-0.07920571030305926,0.07747245275398244,-0.009686804930749835
theta_331,-0.11588237542950973,0.1233594270244962,0.07191730954685537,-0.08660099663532156,0.1410821370504966,-0.04501523850835851,0.1309912431988259,0.002788454133276354,0.11722283020280178,0.44605911783782853
theta_332,0.1477723396062044,-0.0022333402765848404,-0.11234587324625485,0.07246701252429762,-0.12723262908499738,0.2903110130967628,0.12087291834741659,0.22859814584133747,0.30293338007860693,0.1375348118920183
theta_333,0.031114818452458573,0.14322477287637808,0.22149555064065557,0.3104559120382455,0.2782782273756024,0.2403994085411417,0.13077527314412735,0.29309995738939426,0.08262029221541584,0.1041712820228903
theta_334,0.17592390452522336,0.17832682090575433,0.3494626753283629,0.007135272847526778,0.21268925133906877,-0.04460703857923101,-0.057658852508584206,0.06395526638366315,-0.03992900328686323,-0.02285884227770234
theta_335,0.32944183421995404,0.24817043918339227,0.07116808606573899,0.16332625613608395,0.027238020609026237,0.10843285458828032,0.055370945374849226,0.17947209529829244,0.02275354568466035,0.42003320469360284
theta_336,0.1625280159619154,0.4639784946997883,0.1509099439569937,0.01705240502126432,0.14052100997700653,0.15297807263660929,0.4520936653483722,0.1573174887611866,-0.022571028193693693,0.42129395661425234
theta_337,0.4721640795947928,0.3430541543554817,0.38666631730398027,0.06805065183304615,0.41126792215233,0.1545682069276703,0.46260936037337397,0.2009789266427593,0.2964481522610217,0.40547082638733734
theta_338,0.20532907402072298,0.32684409406844034,0.163651900727586,0.28628195390211153,0.46247630013351676,0.40633009038788315,0.13624726092589387,0.15263524531588032,0.09536574718591985,0.00423748909544739
theta_339,0.09053711148781446,0.20324616262736114,0.1167101452750393,0.4866803663121923,0.2695004279322446,0.41152858517659635,0.1947126181879831,0.10819197646744261,0.027758410128975352,0.04395660309978773
theta_340,0.18164911986293372,0.1385720048038748,0.16759995466394992,0.382316828837698,0.40382477254322585,0.2523590640212829,0.378598367528271,0.2750139821352068,0.007228089910461699,0.28927281070305216
theta_341,0.32615029566471204,0.35666649795591954,0.2752648947992031,0.3916417469138929,0.2820881182653229,0.2182617980099552,0.4183685421117734,0.035798729355671244,0.08393764350577353,0.499290599373274
theta_342,0.39476593805468213,0.22536632100694803,0.364929557063276,0.1048004346396916,0.49905689082005406,0.353890990449489,0.345872160818424,0.049736325032749086,0.08355683819986429,0.16961733829486603
theta_343,0.15761715582259492,0.27283538263422163,0.10351833000257761,0.2097045596564936,0.4136869900199065,0.3534421270724885,0.0698989126279914,0.3425875435023902,0.07108828849170341,0.3879417448210453
theta_344,0.33024426951755215,0.07726802283536896,0.44051804442097203,0.30933522624769183,0.1184730253322824,0.3327999369058806,-0.02459590877112959,-0.02348421625465696,0.27317399183691066,0.3011714264159747
theta_345,0.2950627762501034,0.11675822518080901,0.1461149816681786,-0.025502724796802982,0.1845869144993365,0.35116460954798695,0.13660246466193507,0.41124440683638597,-0.0470451129120375,0.13696456651025274
theta_346,0.31518998304725737,0.06163821308357788,0.07924742108383248,0.034986027689084424,0.2038955262189835,0.05545148517362501,0.24105046007679762,0.18964665947656753,0.15715552361390836,0.01136553803326853
theta_347,0.07410224808633782,0.4273691403563711,0.24041904541352568,0.33861339928987383,0.4416801308648788,0.17839911101398057,0.22001898820583216,0.06427807019747331,-0.004606575383263898,0.3148862715832913
theta_348,0.3620472686053201,0.3996920159251605,-0.017432027121812656,0.05213973445303337,0.32480169481448845,0.14099607332347197,0.36447084542070163,0.04688808143735012,0.29092791429213677,0.2680904885013616
theta_349,0.1464953664394799,0.21529750753051163,0.219181600253853,-0.05251805479636789,0.2616916972716988,0.31308277197653395,0.09019367735117745,-0.05860680817784906,0.3988222148435912,-0.007926102297201039
theta_350,0.33340874651115837,-0.018578238424892805,0.09786206745922116,0.008334288450517124,0.363054580692545,0.16485322849387818,-0.03012234751137612,-0.06009003289550987,-0.05400382188981507,0.2801004225228385
theta_351,0.12729953703386623,0.04811331652838256,-0.05302320260800439,0.2422792910893057,0.3197698213103039,0.150518271156504,-0.020639361247824874,0.2302906162330314,0.07806334735502118,-0.0278557645652846
theta_352,0.020617874105619546,0.1698294335690597,0.3557868642059132,0.3911334724580247,0.19483545386235193,0.15253500726252664,0.10123517672250958,0.3334619319387024,0.020957616509248482,0.2984036549486038
theta_353,-0.010917725761147207,0.13390434225953904,0.43172479633074373,0.09663509457072723,0.1132968883033011,0.22470224053014357,0.32232664896704316,0.0066252743045784315,0.0792682514423868,0.2432137127359367
theta_354,0.44488594206582177,0.5235288778282797,0.4585791852802687,0.37069796098961677,0.4524614025322233,0.033009653749700524,0.17959377675886237,0.02706734978310318,0.2698643149915238,0.25460441867529154
theta_355,0.3368148540176617,0.33114394849449985,0.18027715612755177,0.20932371765270716,0.15556850537862107,0.0669760048736309,0.08438408551781146,0.12478465285710594,0.22561627147753713,0.3097661026521023
theta_356,0.4240541719728905,0.16604443446871472,0.456788931354234,0.10403786725475825,0.050271844492311486,0.07918359704880998,0.1511401284006864,0.014036739556442841,0.1450797512367188,-0.0030212857294399007
theta_357,0.44129825583297466,0.12636150255453016,0.24213111593421546,0.021676428642247635,0.171652757342993,0.39977162015472106,0.24468873578305222,0.3091611371541907,0.430002821912422,0.2667070765605261
theta_358,0.16392277441416978,0.1799846659113431,0.21357964630651227,0.027797361874094526,0.3786742788371377,0.2962819500717442,0.3568731296620675,0.4208121548697499,0.28951582056328984,0.19175162693811365
theta_359,0.31084459570556205,0.0028367479100667734,0.32675359361643924,0.10749907935138604,0.4365638237138632,0.06570485315060363,0.10971881100378902,0.3848732680155097,0.45357102711960584,0.1551747517240866
theta_360,0.15431425825884373,0.18243976765272235,0.08746844796940262,0.0790460264141907,0.47000042907931777,0.37948313428088337,0.03653776538326621,0.38281289149946807,0.15453543557008462,0.1538684187685865
theta_361,0.40970637509094143,0.06646764402270046,0.21199381016789026,0.39134430295060707,0.28725494755997144,0.40204835407062867,0.27653999376816,0.2820533077639485,0.2902487305187025,0.49043725352456624
theta_362,0.4199377456943078,0.42116965914007204,0.023716823082403683,0.48014881805001336,0.475126049785247,0.2332759916207938,0.337467788118367,0.26635752148097747,0.11311119529814809,0.160350149957008
theta_363,0.10257090770961313,0.4813883334783019,0.03837367960463412,0.4061050508256349,0.31491747058799335,0.3947633047354232,0.253294170529204,0.38067619268381697,0.23650910431109187,0.2522711094494451
theta_364,0.15989643206991025,0.39272609554677435,0.38493792472063476,0.3020806878416543,0.31618358350649645,0.0761463054785776,0.11234708564699698,0.4382526785517339,0.18884558291632053,0.3291178263558575
theta_365,0.4790073995406281,0.2635126077487217,0.43780718874172875,0.19790396751757952,0.13162348946662325,0.003771845421592215,0.013669379684233403,-0.003947226534386585,0.14864381834521997,0.1050750214470891
theta_366,0.3387272694682903,0.4053212977412879,0.17616758856657808,0.3508658598194298,0.3593268757057678,0.11314003375863384,0.46757855255536585,0.11488151214733308,0.11206445678534169,0.39529626265084855
theta_367,0.4151553763735163,0.04104943455293547,0.36407020502323584,0.009561021424745556,0.06187379624191255,0.040379732482992,0.1760910302755925,0.2713496762049722,0.3127648113470858,-0.0009172528488775236
theta_368,0.3774450673319519,0.47424904683819136,0.1270476502093903,0.3196528453952341,0.15856883668131186,0.47406723606828644,0.4912014773950565,0.3237488094851966,0.0963210528647457,0.28471471515224356
theta_369,0.019461350689131934,0.30555231025720425,0.3653036749460222,0.2333490070357398,0.38276201390349623,0.005062322465724914,0.059050681401814936,0.03927060576365519,0.06978930171177748,0.2912560397959927
theta_370,0.19786301225919187,0.2628095512005027,0.06046255512056274,0.4927985842997093,0.01546546663919597,0.19130551559040374,0.26797824827664696,0.4097634529827282,0.35901466183212866,0.06992472972416953
theta_371,0.21051790324251704,0.15532239471234496,0.24979526084644693,0.3460760347145362,0.18018528628343453,0.29285761248087155,0.2723840743384677,0.0657247638202181,0.33516404870110694,0.09900049625799472
theta_372,0.09767131947269639,0.34183374638252084,0.2395358628755968,0.22805490193230787,0.28368625503610545,0.4666280325800917,0.2727833509274883,0.03716884323803085,0.042117576038598115,0.42320485174751515
theta_373,0.1672956421376579,0.47084234630178,0.029044949492706598,0.29722901419291053,0.02249336181716576,0.19794417882683055,0.11405812051940985,0.08884920530298666,0.4495275394848533,0.013573122554217318
theta_374,0.1785679545445519,0.2552890796281541,0.20733365513306865,0.3267763320611656,0.2537624858387943,0.02745443521541512,0.15774869164157296,0.06508251240100477,0.2274340420193674,0.0032215302610688465
theta_375,0.1135611324855942,0.3361708211995351,0.2877806824277293,0.18663868658038266,0.4295897319493927,0.3781073665247798,0.4849931588052386,0.2763453922184372,0.212687124358105,0.22155026040403542
theta_376,0.3849843401387509,0.4769041334804433,0.3587650429534808,0.15530220301891584,0.22416820804167312,0.10421511970728195,0.09342086450055433,0.43610402150990785,0.002767596252671602,0.4447774577366965
theta_377,0.4299101546658071,0.4336141868786188,0.2494632727292578,0.17243736492908612,0.1378438199781486,0.10086974731053404,0.0484631327845021,0.0791761193401453,0.36637798885936945,0.19946243629194582
theta_378,0.030827572273976256,0.2715975905335011,0.09237786226744825,0.07939375269082116,0.3210491660468936,0.0097469774554573,0.24035673698792492,0.25562541276261164,0.08026387978188537,0.24500445119877232
theta_379,0.43638848431880994,0.017990819243627054,0.41509415731859467,0.24757808735468834,0.11352427232353575,0.069026164007255,0.4542696967657081,0.48010405550998203,0.19227355376694505,0.26530169677872834
theta_380,0.28081348429015374,0.3640076546529192,0.024253417223087048,0.0935705954035686,0.3052265555172978,0.23535507682568602,0.09800940781195955,0.07586252810050259,0.4757453973441113,0.15613265202664361
theta_381,0.12001928126936084,0.4315016819700182,0.0645797278479886,0.43917506789020233,0.31977551109633495,0.43436700126630184,0.15908519606569957,0.41139001963288885,0.4238223169137941,0.05095338749712004
theta_382,0.27848879713566754,0.41186919655374205,0.32385266367721066,0.11177722679832443,0.49072393415022053,0.3254289945390249,0.32739853302387517,0.15564968678760832,0.11399488901825967,0.11242613464762811
theta_383,0.20499291413474902,0.030304081928035662,0.4855960849176131,0.32292484789022546,0.35794296521924435,0.051579412419007035,0.4358197994369326,0.02441692701229529,0.2291516278566021,0.3353130055953995
theta_384,0.16614524190056731,0.031019751486418473,0.45821130174105934,0.29379392841467683,0.1844888427484595,0.07734585663304556,0.1035789436606452,0.10481389932769354,0.21964439822729903,0.2658262275129842
theta_385,0.2059710349885686,0.1662819206117117,0.2143190453667124,0.08619350928003179,0.22160265030679296,0.44071357377990583,0.21115343920232463,0.2547041684643411,0.3760091476200292,0.24630157323321508
theta_386,0.4531083597413287,0.12226807307373275,0.3907667252027231,0.18244609910249707,0.04434959626277348,0.19762110466028154,0.3849377351874392,0.40837434736583283,0.23459456929180492,0.3467971199618528
theta_387,0.4508695007091164,0.42160683549105643,0.37443146642153885,0.46539842663603603,0.23796058289895738,0.08552464198965523,0.40444433820664233,0.025577069591965915,0.18792204107551813,0.3494554895343277
theta_388,0.050252517236578566,0.2742828554675376,0.47553341892866763,0.3230578881374625,0.1633623960590879,0.29089111983434346,0.03502892667926859,0.21592305458878658,0.29753873492407534,0.46251334694111634
theta_389,0.17516170789022076,0.0518650478119551,0.06063000963136413,0.18410339657416225,0.10216152845416275,0.09584244745376798,0.1915789202361737,0.3648108251268296,0.27338329515495735,0.20713537044169356
theta_390,0.26473567420729255,0.4377715999494218,0.07702418703627496,0.014145465527397769,0.20630612412390575,0.4369535804570729,0.31484526159918114,0.3363206159491443,0.1278818320358288,0.4648854327203916
theta_391,0.40327953215749557,0.42742880532498123,0.3850879842866426,0.3703758215786622,0.24678661234521967,0.05012108391844785,0.4356033465910637,0.20771990479621832,0.05701252443491411,0.1149663819826095
theta_392,0.07184070382329932,0.29410724250522546,0.04663233481993242,0.030012301514949973,0.4583403440396231,0.1389096415031801,0.11637056607431702,0.05195203825788383,0.3293398533338494,0.44361019876887814
theta_393,0.21008321215469183,0.47120147346972396,0.39573629137574473,0.15609914731073082,0.44005359829939394,0.4765236211400788,0.2618874256285978,0.031219155793595188,0.4124699958321177,0.2670616297164959
theta_394,0.45432179486591445,0.2788314989349021,0.08733235148412248,0.4688090320105666,0.3500383311005782,0.39086581295248646,0.21427335515582183,0.014949758605247514,0.23320671062253315,0.43932306407733673
theta_395,0.08510265182272223,0.08128845582007313,0.41783467361523435,0.12616359243433123,0.31607318572278315,0.0012210689127577549,0.45241036743542457,0.17905765190529313,0.25294152731188835,0.44402659267255856
theta_396,0.060223602078199566,0.31303075249652434,0.011846004600532301,0.474613078003688,0.4103184874985553,0.37029263827271064,0.37784058985636715,0.2651737817645815,0.1450378803395547,0.41653803965215497
theta_397,0.012487030272365718,0.21135046183407893,0.2031846045178974,0.45820876996783133,0.12114549938227491,0.269074836494749,0.20420795199731498,0.33175723201121265,0.4889549909785284,0.4189247818072211
theta_398,0.3270613969585612,0.3480513002253109,0.15562975995309447,0.37336676000046043,0.09094312576343956,0.39416279707843516,0.17636284392349003,0.04669159477224157,0.2321648677501062,0.34241370788792747
theta_399,0.48468326431286013,0.26710431022101044,0.1965851431710841,0.4871394683148986,0.1830286666616177,0.003535589789463056,0.12600213643708158,0.18893840082812557,0.2818603173285691,0.05891592465071277
