,1,2,3,4,5,6,7,8,9,10
theta_x50,-0.025156749028030938,-0.011391855062548825,0.07907721743200415,-0.06219137316618715,-0.04367875906230188,-0.03658392412232879,0.00636551276329724,-0.08974632386040368,0.10343039115174889,0.055797674133538866
theta_x51,-0.0363512158819169,0.029778298544631803,0.08713725200535999,0.01914199803357199,-0.016440213428415416,0.04934240372204283,-0.014088554267999877,0.051101963067014804,0.11449707861953719,-0.16054091564960657
theta_x52,0.07100902390393293,0.09522342710461347,0.030039029891580697,-0.11900061700057668,-0.07679951191189044,0.05460955072827285,-0.1341164324603767,-0.116688821141431,-0.10514387718132553,-0.03241833057077406
theta_x53,-0.02522586657522945,-0.059018838937042746,0.12948914775163195,0.08376426995235309,0.06915191335225104,0.009966091868727817,-0.02864205274081528,-0.08290011833222563,-0.10710037470304853,-0.05207828780685965
theta_x54,-0.001765355248542443,0.060500181344871645,0.07194335767458077,-0.05234227835285576,0.08636795089832615,-0.12190886896929934,0.11188720258781704,0.05897652130113039,0.049361069001964825,-0.021294201756571644
theta_x55,0.09933994164895232,0.009758869557440495,0.003969842827251545,-0.06585097672258526,-0.07098251029174898,0.05193447521328912,0.028898789572387396,-0.05236863573214691,-0.056679139785883265,-0.08145425066983535
theta_x56,-0.029820066985150256,0.11462829432509541,-0.011292715314716909,-0.09368829615096258,0.03948657043418107,-0.05529492847273532,0.04545807311932998,-0.02963468076287258,-0.07010776616185262,0.0015212446712990243
theta_x57,0.06349731384228641,-0.03251830101929731,0.055825040208282724,-0.08624979984604633,-0.03247650166442604,0.008747749451250323,0.017622471423725423,0.01880528436226609,-0.027533239918113704,-0.08045893416717669
theta_x58,-0.1027461252663208,0.06380767847800754,0.08719829347195208,0.05029657922801293,-0.0881023311624624,0.0407412893873361,-0.007115156413628955,0.022645854518533036,-0.05927263777076707,0.03832977460036833
theta_x59,0.1450617019062062,0.01883898677436682,-0.02796368876493762,0.05856318481851946,-0.10422790845540625,0.028806894194118082,0.04902514789187258,0.016043972459987725,-0.06558465111212554,-0.14170267466342393
theta_x60,-0.046287159139424126,0.0994033828951631,0.07298585967128839,0.02708513005292236,-0.0024140270973068375,-0.10257018107405337,0.06516443527136344,-0.08602713343572928,-0.03736253057032526,-0.07518517935216365
theta_x61,0.0981865355819573,0.1140160819825295,-0.028748806131780987,0.0012060083091538208,-0.1242560654483936,0.0771020389748611,-0.11160793579067255,-0.08520972515429318,0.08061795378556708,-0.12252228467207352
theta_x62,0.01895744839335107,-0.09925636945089737,0.008533869517964535,0.018987851014740327,-0.07315606313194398,-0.07290774213051535,0.04626683946941467,-0.04602099502898858,0.018724881792378783,0.05754880028217516
theta_x63,-0.03839063569799768,-0.028566313725538424,-0.030490247100883754,0.025927200120984154,0.024637669110215636,-0.05339971157762577,0.07574420592769175,-0.0066655046641128455,0.002862287964180782,0.14513361875583763
theta_x64,-0.09673906985374406,0.043812665214428184,-0.09748595122550123,0.009122223673688645,0.06850330441719236,0.0027417424531312766,0.0729482815798563,0.01695893177444542,-0.006372734256802537,0.09317775073473293
theta_x65,-0.012258049563922907,0.003826447453461724,-0.04897709851754814,-0.033219538363430334,0.02914335812331734,-0.01807982433258846,0.09215082975925948,-0.010434272065797823,-0.02871163402240094,-0.0942086824504182
theta_x66,0.03313345482703889,-0.01211328751104362,-0.046609423182428965,-0.03713568663577369,0.07956602101131083,0.0912036632462996,-0.07499662087194776,0.08193807073459806,0.024703471945079783,-0.04521202450611219
theta_x67,-0.07497743020441877,-0.08659716823727026,-0.0053819620846571655,-0.03896385953676341,0.05594305460580795,0.030084739885810494,0.01578287851670992,0.05334280009892105,-0.055133193445814084,0.06985573557308176
theta_x68,-0.12795290431570594,0.06935515970737981,-0.07439056392981391,-0.015584433084368896,0.03921163518098222,0.07913136312313172,-0.005115677633704492,-0.10462779878610809,-0.09911998296348906,0.14065930879685354
theta_x69,0.11785949849889027,-0.010518340317003457,0.049828749626657676,-0.04456183573235703,-0.07538455712830988,0.02937600082588838,-0.08375194029410803,0.023268200840969686,-0.020379533141680947,-0.012231462348563324
theta_x70,-0.10374987464127644,0.054524024983212,-0.06427432654633332,0.002998991403332988,-0.006786852941885718,-0.11982152513550162,0.05938391974038437,-0.0399155132430233,-0.07982656131551574,-0.007418275426833909
theta_x71,0.04255876986581971,0.05162788829001308,-0.06241605047230102,-0.0005507554347653519,0.09726376795478663,-0.06861532180487792,0.05531078501782599,0.05940627259832592,0.05720997968899488,-0.09304206987253646
theta_x72,0.07650869455205014,-0.038553947737981105,-0.001000572492768987,-0.11366893769250333,-0.08039209199240537,-0.09461428543484905,-0.021869117748770026,0.08765103172592206,-0.017483954912803402,-0.09105291893025069
theta_x73,-0.1286445155877677,0.01356246799944064,-0.07276208483057453,0.04376092772158085,0.021576419632121164,-0.04814826584558504,0.09093610134639286,-0.0853023245776325,-0.09332192911902835,0.029633978205821396
theta_x74,-0.03621951112566732,-0.06167130274427354,0.03628644726141737,-0.02833055451167897,-0.006632388344253845,0.03784960056099051,-0.08565200337106628,-0.04125835192370615,0.01965781061229445,0.044468175579154896
theta_x75,0.11336306190893604,-0.006715084714883194,0.09113682168997211,-0.016118138207804243,-0.06883699902695833,-0.09711764234116799,0.008948466528616538,-0.07181333256717808,0.01106919033639411,0.01697274087132029
theta_x76,-0.053025401840471456,0.118561754208301,0.04024302269200975,0.04253392781157903,-0.10201619945712088,-0.08071003652852848,-0.07914284651375449,-0.0979062049924465,0.04372692816159615,-0.009740025525702153
theta_x77,0.021563497585645873,-0.0192465889568052,0.12384380414911175,0.0781490160895002,0.009976090461585575,-0.013735776968372885,-0.012583505237527541,0.01153394909202756,0.0907529060161847,-0.07578631184606145
theta_x78,0.016912820560092304,0.028152275515307235,0.10249929262610753,-0.011700158909279532,0.08515740422754234,0.043137529390500064,-0.09101186981224989,-0.12337243685763212,-0.11798862134324244,0.08448992636068778
theta_x79,0.046583312079045494,-0.12005840824949197,0.08367696154845926,-0.09737721457677477,0.00026798160484544547,-0.005723016823134845,0.013086912771585591,-0.006445746596787853,0.006674761419116087,-0.11075763594492104
theta_x80,0.061400121431488444,-0.07434626252643742,0.10491601298711584,0.043677794828418874,0.0960852240412525,-0.05903049402988309,0.014507967610001182,-0.01593280989774503,-0.05460758741861108,0.043770628590424326
theta_x81,-0.003600712701184384,0.09071695636816648,-0.12827444303408458,-0.07584559425208878,0.0857409782686127,0.10171344738982258,-0.08314609552124622,-0.023931319091330727,0.06323376711138402,0.023557518271242736
theta_x82,0.012355743973633183,-0.038502242590977634,0.06988770874948738,-0.0744790535567609,0.07577495053264656,-0.08868407226103836,0.12970877539996808,-0.013383644124122466,-0.0004796109955197622,0.06442005799039316
theta_x83,0.05835388603530703,0.11312480267906425,0.005477759538001415,-0.013001470233019091,-0.10940536819916793,0.1371090091043646,-0.13593311405979264,0.09801844159869211,-0.07436939288530958,-0.037483591056482135
theta_x84,0.10059803501077297,0.11772856997552616,-0.08971698547910868,-0.05136932351615252,0.033957987094040396,0.021522708025347427,-0.12014572357689544,-0.0019306575398727746,-0.08440337452997644,-0.0651059837481082
theta_x85,-0.009118984363832341,-0.07723313740724438,-0.03940129532396227,-0.058987760035648075,0.08643738471417464,0.013141311503803836,-0.020839770133251445,-0.09477927714082038,0.05551304210928,-0.0036582072482695353
theta_x86,0.09602909967437996,-0.07634494971474409,0.022070583284902787,-0.05811861568696266,0.09006798547163906,0.08435009656414671,-0.09552850832609967,0.0506110261826703,-0.06526190281210295,-0.023473299646423647
theta_x87,0.11662154573288136,0.0030212935324105154,0.043338076236619255,-0.060765640611808926,-0.10424560635712424,-0.01497496694409339,0.09072745115743851,-0.024401888614215404,0.006095460453242477,-0.04541109467196028
theta_x88,-0.050744927380788334,-0.04627674996764681,0.07192420202517555,-0.003550400690815118,-0.08467099547576154,-0.05236646059736009,0.005486348155482389,-0.027865490306168052,-0.04719212553858467,0.04337754740389266
theta_x89,-0.08120080890474297,-0.015566614276601626,0.03005995532693541,-0.07444033108665132,-0.0009481017841538944,0.06246534924612644,-0.09130937370178156,0.09121347706974534,-0.1169247624786145,0.08031785094911295
theta_x90,0.00013124328618597018,-0.09382469332252119,-0.1018064716303061,0.08123602766459709,0.0463511471035801,-0.011142090258627923,-0.002970607484710711,0.08306330470660626,-0.0833596067919386,0.017621476810567593
theta_x91,0.020982988138349798,0.048178072697252744,-0.07893426542973882,-0.03919450464506685,0.03938820917370283,-0.11937773521940336,0.0838850858395484,0.052106340553271124,-0.1443107371033251,-0.028996906064582627
theta_x92,-0.13219773279676253,0.03970822845852601,0.06902800445258303,-0.05234460946916796,-0.09263431442059979,-0.04396601821711276,-0.014338980094249831,0.09688561494400921,0.03213583698871695,-0.09646149185128905
theta_x93,-0.12237851311395721,-0.08438576146848717,0.001315569736413104,-0.05399462692550855,0.056279500770688905,-0.056727076432289206,-0.07424182251040679,0.012640481420755429,-0.05952863739168589,0.07178606155752638
theta_x94,-0.06567644257396144,-0.08643036013495425,-0.053091468007025085,-0.07019593866618003,-0.013375348183702705,-0.004388835412352892,-0.07018300712352303,-0.05659745767519198,-0.015154110261444384,-0.036869174202820966
theta_x95,-0.007401118396462751,-0.01525580895566078,-0.027453696477704848,-0.14418908935834374,0.07930624834386876,0.0030765440690947443,-0.06491983053591249,-0.021155680330682602,-0.10057133081494092,0.1481727573095445
theta_x96,0.10296286866662521,0.058579774034185815,-0.07779356069992027,-0.07386016440271313,0.08342583239789439,0.10378508495838241,-0.1290766196270672,-0.04966036116378031,-0.01821488853324811,-0.04941209059356658
theta_x97,0.06503427000519947,0.0039914394049974655,-0.021895805181109253,-0.12154367941905736,-0.02661482112819886,-0.016626982908339628,-0.047859907523758655,0.068052399999,-0.12455387502211375,0.005137600911544197
theta_x98,0.0643259868305774,-0.055970219008205965,0.05661771113435804,0.00641230429644686,-0.10575195238501421,0.03163804351465091,0.0651940542837534,-0.009029751407101307,-0.01969152322353514,-0.14355746583299048
theta_x99,-0.11310062202095714,-0.0536100664285701,0.051259360727953854,0.07079540125434901,0.06597994159543055,-0.03663912322280162,-0.12758061561321862,0.047521053679894835,-0.06247704087273814,0.04535499028488436
theta_x100,-0.06943143550489361,0.02319700609787557,-0.03067845694676241,0.04404223835140514,-0.07139587925791221,-0.07226907728700986,0.024841411043917117,0.07699039215085782,-0.09921058109415178,-0.08056224210889072
theta_x101,0.055807993061865645,0.011131206166730422,-0.0251721986835405,0.01698481856621426,0.10698555319400868,-0.06457158660508283,-0.027459429775982223,-0.007635829362069978,-0.026921058835719366,0.07103809524622458
theta_x102,-0.1196455641345738,-0.10139026794853535,0.13528857024174457,0.057262284388824365,0.025480380298839995,0.00448737197011017,-0.027951817200606185,0.06463050523597176,0.0378532306003941,0.04006165736838537
theta_x103,-0.002567171395969084,0.08383803214763691,0.05093950683090319,0.021975581174539776,0.000845794285795646,0.05180447863655324,0.040976742258021656,0.1393338757032439,0.0202970201718828,-0.0229032108431477
theta_x104,-0.00914095506630415,-0.020630405724700877,-0.08914556210438823,0.07859269022937966,0.04237276337033058,-0.0403601150491554,0.031926032611855774,0.0694295525124842,0.08389821917746437,-0.0434517945051051
theta_x105,0.12150778086579496,0.04395583321347618,-0.06007114636566731,-0.08648112146331244,0.03475730336829911,-0.06629404653980603,0.08030479216260752,-0.008302727101582813,0.08126953426326383,0.07323602594485336
theta_x106,0.025818916514800432,0.07844271345264343,0.046077243310918975,-0.07636726766685531,0.017296352566295164,0.10956710717189952,0.07949619051596825,-0.1273088787004268,0.06933748703329946,0.004862833882961027
theta_x107,0.06758922988729807,0.09562576832046894,0.009011085868065646,-0.1167799686450459,-0.0009201690783875777,0.10606401144136918,0.047576615801802474,-0.09507171168812584,0.01996242374538561,0.057979113178208926
theta_x108,-0.0025637850679263476,0.0824828499903171,0.005542511808805681,-0.053207612866006934,0.0012122643184055348,0.003253282183449701,-0.12527356353235658,-0.01003180987175505,0.0017070751173902778,0.07436672853321345
theta_x109,-0.14009638484829276,-0.03349284599389924,0.06528312639389326,0.044535627536258386,-0.048195402106303235,0.10858473525048223,-0.0006432132124906545,0.1094543389930614,-0.0863965633565301,-0.011376200563772705
theta_x110,0.03755140070413194,-0.060536408768839964,-0.019845663428807003,-0.05107155255816694,0.08911702226190878,0.0064751721316004,0.05878358065502523,-0.07639827050142396,-0.038411938726223865,-0.13330169508604484
theta_x111,0.026892594241656784,-0.026948047891925633,-0.017033019699945667,0.016822537332856057,0.04694494365241496,0.07315400326822169,0.013420450016337073,-0.0644849703562914,0.08034925810190535,-0.10020877582865234
theta_x112,-0.009216572782149265,0.0782803743758608,0.029992933602372603,-0.017364117962225995,0.05889264012635505,0.04288014611400122,-0.06022095999655745,-0.029015897321983997,-0.040789932086677534,0.0007787651966184839
theta_x113,0.021583911015795765,-0.09577356081446327,-0.026198737330480927,-0.07198405922193049,0.032276199540860424,0.01813770670391363,0.1054912810264711,0.021341516973551796,-0.06607655737803225,0.04641630693210732
theta_x114,-0.10068511935038472,0.025670778620563665,-0.025162491594077237,-0.05261000089962275,0.01550189493608273,-0.12984876312232507,0.0141158472544165,-0.017272369726144647,0.09839285910734587,0.06451674254486858
theta_x115,-0.10050047335843179,0.02809979067100763,-0.05635665087386353,-0.09568419821586163,0.017025106610779932,-0.07146659713915769,-0.08210550677631806,-0.07659316798796578,0.007934670540095565,0.1299915934721231
theta_x116,-0.07743278330737893,-0.12588818216476463,0.11406156812383397,-0.02404443248709251,-0.0816793717503275,-0.021245915961001928,0.08238336519400627,-0.09541903168877874,0.04035123375266019,0.0037919182043577113
theta_x117,-0.0070915146746947716,-0.08326368659431786,0.1312959566520314,-0.10059130908969117,0.016170452390313002,-0.14334055392641115,-0.0842460981273946,0.07061569622328559,-0.03346148010215465,0.02847716728990028
theta_x118,-0.10713659399145165,-0.061231578127823,0.019050798080282656,0.09936552406949772,-0.03902071459651958,-0.028149489268925715,0.09498101755978379,-0.07258568197787339,0.07446358617662804,0.11581624387721258
theta_x119,-0.06487702170189955,0.09492969881493236,-0.08342102509044844,0.01028837320009869,-0.03437119282743327,0.04204430263397384,-0.05233372479311919,0.008365759106639854,-0.019076159662008395,0.07454069062070866
theta_x120,0.014036895275432209,-0.09307495000900513,-0.012993917874973941,0.032504099177249245,-0.088704667251787,-0.06501655409411408,0.1000116278163914,0.06960985678148801,-0.014376355470471369,0.03769196550201815
theta_x121,0.049613892222660966,-0.077471571055518,-0.12815433577874485,0.044535330255966656,0.015624166576745346,0.028444636105953547,0.07995996838703537,-0.0336128086586961,-0.051936863213181646,-0.014470883877817012
theta_x122,0.050909055146165394,-0.1080572381296064,0.09382168786099147,0.02208140947612539,0.016533123169578605,-0.0019595596458831972,0.07200929997645658,0.0017473894466980065,0.06811655859206639,-0.10335952405253092
theta_x123,-0.04444254187497247,-0.04906277245534952,0.013029725791071952,0.026387984971556807,0.0938035906284769,0.02866315147595241,-0.07102378025240666,-0.0842899679777378,-0.05156912933250962,0.12726159404207638
theta_x124,-0.0790676718975048,-0.011066514199275145,-0.07230481237600403,-0.04681491475586325,-0.04855679584522269,0.09384965428494807,0.07458946111256513,-0.11301690216883173,-0.07932831477116381,-0.05891434258944752
theta_x125,0.011375765917789648,0.0378268365536049,0.0448209175601748,0.08806686805701935,-0.007292660296142124,-0.04170718961891629,0.023289921356823937,0.03010197142632332,-0.09171270700076287,0.04711287454766164
theta_x126,-0.028874192565865892,0.0837391624537874,-0.0464444313942081,0.019529488004090812,0.018773015835527665,-0.03660763720054724,-0.04196102484160006,0.11996908958623011,-0.08765185553786756,-0.06741797262980632
theta_x127,-0.09989308242297987,0.11190645279247687,-0.06094964464903881,0.057565607091566474,-0.10687663108743674,-0.04305459136416744,-0.00816601755281811,-0.10016923102091163,-0.07342219168699333,-0.06845626899292212
theta_x128,-0.02129416103021573,-0.07442398110756407,0.05776014074894035,0.09679781317773764,0.024345273359375825,0.0041802083854659495,-0.013310155552158524,0.12532409225464802,-0.06348860681460997,-0.0009411659874828757
theta_x129,-0.06783276861821741,-0.027709330056211526,0.01622631235393312,-0.00310697836539992,-0.03793770063753389,0.038864099499106075,0.0334815779993148,-0.0507462105101072,0.006069280869309564,0.039432972492105714
theta_x130,0.024077752149872712,-0.09848227025952672,-0.03930339672823078,0.008821935224418936,0.1009992981664688,0.043640575173437356,-0.09709555439718091,-0.0010581206289660152,-0.06373569510228186,-0.04453684126735339
theta_x131,-0.006795611127337911,0.08228088937041941,0.09097068346267188,-0.08203412943471372,0.05109797200843304,-0.05380784354638363,-0.009981301105302194,0.006588248234753926,-0.01810051262681444,-0.0451572180413663
theta_x132,0.06129525397649701,0.08787440716351108,-0.053990071362745355,0.01858140083462225,-0.06846323378910066,0.00845075976596083,0.0887932458316951,-0.05186663450266027,0.06578348052048358,-0.07883753356678021
theta_x133,-0.0015484568706197676,-0.017053662853110947,-0.08204260932038829,-0.052106260670134685,-0.04075522829807042,0.0029289790610933382,-0.04298003805122085,-0.1078864061964751,-0.07269924404221809,0.017443664220428427
theta_x134,0.03205216262052196,0.04969311871236271,0.02160570267110301,-0.009874465783651323,0.07015365152707538,-0.04838096038859499,0.012529601018310592,-0.08855862420704093,0.08803920246881285,0.0025839815567375284
theta_x135,-0.022686048323470133,-0.095042685800164,-0.05524266331102018,-0.04785735487622993,-0.03898749793646028,0.06095283816699482,0.018961817306395765,-0.09081810298339639,0.08682193856989431,0.045806557674561973
theta_x136,-0.044965923392475064,0.10370215242085162,0.07027284883431265,0.05781079499438037,-0.007880708201210921,0.027224681080205926,-0.05921334903475131,-0.08039948515546733,0.059709133026906565,-0.01911679813563101
